#,What age range do you have?,What is your gender?,Other,Where are you from?,Other.1,When did you join Remitano?,Buy Coins,Sell Coins,Withdraw coins,Deposit Coins,Swap,Invest,Read articles on Forum,Participate in minigame on Forum,Not using any of the above features,Used all,Have you know about Altcoins?,Name at least 1 Altcoin you have known 🧐,Altcoins,BTC,ETH,USDT,LTC,XRP,BCH,"If you could only choose 1 coin, which one would you invest? (choose only 1)","Because there are more risks (scam, fraud) than Bitcoin or top coin.",Because I got difficulty to own and store Altcoins.,Because of low liquidity.,Because I have a litte money.,Because I am lack of information about potential Altcoins.,Because the crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,Because the budget of crypto market is very small in my portfolio.,Other.2,What will help you change your mind and be willing to invest Altcoin?,Why did you choose to invest Altcoins?,How many percentage of total budget are you going to invest in Altcoin? (type the number 0 - 100),What is your strategy in the altcoin investment ? (choose only 1),Other.3,Where do you store your altcoin? (choose only 1),Other.4,I got difficulties in owning and storing Altcoins.,The exchange is low liquidity.,I have low invest budget,I am lack of information about potential Altcoins.,The crypto exchange platforms I'm using don't have the Altcoins which I want to buy.,The budget of crypto market is very small in my portfolio.,"There are more risks (scam, fraud) than Bitcoin or top coin.",Other.5,Which is the most difficult thing? (choose 1),Other.6,"Name the most potential Altcoins you can't miss, you should invest now.",How did you buy Altcoins?,What is the most difficult thing about buying Altcoins?,"If you have Altcoin, how did you sell Altcoins?",What is the most difficult thing about selling Altcoin?,"In your opinion, what should Remitano do to help you trade Altcoins easily?","I can buy/sell all Altcoins at ""P2P exchange"".","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.","I can ""Invest"" in all Altcoins.","I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",I can add my new Altcoin (which I create) on Remitano system.,"I can buy/sell all Altcoins at ""P2P exchange""..1","I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa..1","I can ""Swap"" from my fiat-currency to all Altcoins and vice versa..1","I can ""Invest"" in all Altcoins..1","I can store and deposit/withdraw all altcoins in ""Remitano wallet""..1",I can add my new Altcoin (which I create) on Remitano system..1,"If there is only 1 vote, which one do you prefer?",Coinbas và Coinbase Pro,Bittrex,Changelly,Binance,Kraken,BitMEX,KuCoin,Huobi Pro,Bitpanda,Remitano,Other.7,Why did you choose this crypto exchange?,Start Date (UTC),Submit Date (UTC),Network ID,country,crypto exchange
wtur5ocfho2liqv3sjqiwtur5ochy0v4,26 - 30,Female,,Nigeria,,2019,1,1,1,0,0,0,1,0,0,0,Yes,Litecoin,0,1,1,1,0,0,0,BTC,0,0,0,0,0,0,0,1,If Remitano has instant buy and sell for Altcoin,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,You can make your exchange to have instant buy and sell of altcoin that isn't p2p,0,1,1,1,0,0,3,10,10,6,10,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 20:48,8/4/20 20:57,4d0f52cb06,Nigeria,0
7ufdf9cv8eq2zcpdf7ufdf9tqhm7toxv,26 - 30,Female,,Nigeria,,2019,0,1,0,0,0,0,0,0,0,0,Yes,23,0,1,0,0,0,0,0,BTC,1,0,0,0,0,0,0,0,Bothing,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Okay,1,0,0,0,0,0,0,0,10,6,1,4,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 19:54,8/4/20 19:57,11dc95818a,Nigeria,0
a0kil4myahfy6kya07b3rj2kusyzxhk7,18 - 25,Male,,Nigeria,,2019,1,0,1,0,0,0,1,0,0,0,Yes,Libra,0,1,1,0,0,0,0,BTC,1,0,1,0,0,0,0,0,Education and awareness creation,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Sensitize members about the potential of altcoin,1,1,0,0,0,0,7,7,8,6,7,8,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 18:27,8/4/20 18:32,f086f07886,Nigeria,0
c008d3qlhbajxrdob4c008d3gqi7su4t,18 - 25,Male,,Vietnam,,2020,0,0,0,0,1,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 18:08,8/4/20 18:11,8c04a33889,Vietnam,0
ec3iguzbn8bk8kr2v03wec3iguzrmys5,18 - 25,Male,,Others,Tanzania,2020,0,0,0,0,0,1,0,0,0,0,Yes,Bitcoin,0,1,0,0,0,0,0,BTC,0,0,0,1,0,0,0,0,After generating more coins,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Revamp the interest in my investment,0,1,0,0,1,0,10,10,10,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 17:09,8/4/20 17:17,ca6ce251a5,Tanzania,0
4il10mvkci57ei9aw9g06nrck4il10mv,31 - 40,Male,,Nigeria,,2018,0,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 16:45,8/4/20 16:46,7c73e2617e,Nigeria,0
0v1jgoloiv5060v1jg526eatq5bukjnj,31 - 40,Male,,Malaysia,,2020,0,0,1,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 16:25,8/4/20 16:26,16440b0d5a,Malaysia,0
v3kjubeaizgnc3khvj1v3kjk07figjo4,18 - 25,Male,,India,,2019,1,1,1,1,1,1,1,1,0,0,Yes,Xrp,1,0,0,0,0,0,0,XRP,0,0,0,0,0,0,0,0,,That has a huge and strong fluctuation in coin world,60,Short-term investment 1 -3 months,,Online wallets (For example: Blockchain ),,0,0,0,1,0,0,0,0,The exchange is low liquidity.,,Ardr,Btc,Low level of btc,On exchange,Their fast speed,By creating deposit and withdrawal into our Indian bank location directly from remittano,0,0,0,0,1,0,9,7,9,9,8,8,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,1,0,1,0,0,1,0,0,1,0,Because it is trusty,8/4/20 16:05,8/4/20 16:19,9caecf0e6a,India,4
k6l3ea0jti1fk647djtouoyi7l3q7djp,> 40,Male,,Malaysia,,2019,0,0,0,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 15:05,8/4/20 15:06,88762dc5c2,Malaysia,0
k0ohww04auz40re00xj5kk0ohwtvqalx,31 - 40,Male,,Malaysia,,2018,1,0,0,0,0,0,0,0,0,0,Yes,Altcoin,1,0,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,Because in future it going to grow,40,Swing Trading - under 2 weeks,,Online wallets (For example: Blockchain ),,0,0,0,1,0,0,0,0,I am lack of information about potential Altcoins.,,Altcoin,Remitano,Knowledge,On exchange like remitano,Dont know,Easy,1,0,0,0,0,0,3,2,4,5,3,5,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,1,0,0,0,0,0,0,0,Transparent,8/4/20 14:53,8/4/20 15:00,a520737db4,Malaysia,1
wcycz8z3gnq5m0gu6oyuwcycz8al6ajf,> 40,Male,,Nigeria,,2016,1,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:53,8/4/20 14:55,14c11f8be0,Nigeria,0
bslg2bgt1doh0q3v8gybslg2bg66duxt,26 - 30,Male,,Nigeria,,2019,1,1,1,1,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:40,8/4/20 14:44,89cf322909,Nigeria,0
5tnqs0noxv4sfad2uutmy5tnqs0n9n67,31 - 40,Male,,Others,Kenya,2020,0,0,0,0,0,0,0,1,0,0,Yes,Ethereum,0,0,1,0,0,0,0,ETH,0,0,0,0,0,0,1,0,If you can give me referral bonus in altcoins,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Please give me a bonus,0,1,0,0,0,0,7,10,10,10,10,7,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:21,8/4/20 14:29,9ef6fcef16,Kenya,0
uhblpdqyyf6gzlxs1j7yp1uhblpdqydw,26 - 30,Male,,Nigeria,,2018,0,1,1,1,0,0,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:02,8/4/20 14:09,5bc37672be,Nigeria,0
z45xqv8cnxtbu0q1krkz45xqvxx1xgfo,31 - 40,Male,,Vietnam,,2018,0,0,0,0,0,1,0,0,0,0,Yes,Xrp,0,0,0,0,0,1,0,XRP,0,0,0,1,0,0,0,0,Diference income,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Live tream,0,0,0,1,0,0,5,5,5,5,5,5,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:03,8/4/20 14:07,b2b0d648ad,Vietnam,0
s428qtupqyyo9a4crs428qdq9yngfh6d,26 - 30,Male,,Nigeria,,2020,1,1,1,1,1,0,0,0,0,0,Yes,Bitcoin,1,1,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,I LIKE IT,100,Short-term investment 1 -3 months,,Online wallets (For example: Blockchain ),,1,0,0,0,0,0,0,0,I got difficulties in owning and storing Altcoins.,,$100 ,ONLINE,NOTHING,ONLINE,NOTHING,YES,0,1,0,0,0,0,8,9,10,8,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,1,0,0,0,0,0,0,0,0,0,I LIKE IT,8/4/20 14:03,8/4/20 14:07,67c2b1a7b9,Nigeria,1
7blec2yre0c89rqp9es0fl7blex9bjrg,31 - 40,Male,,Others,Paraguay,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:03,8/4/20 14:06,0c4242017c,Paraguay,0
yepapdk5h09zec9k50qyepaw20ouoq2x,26 - 30,Male,,Nigeria,,2020,1,1,1,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 14:02,8/4/20 14:03,67c2b1a7b9,Nigeria,0
7hjnvzlu6iegje6yks6907hjntujmze2,18 - 25,Male,,Nigeria,,2020,0,0,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 13:32,8/4/20 13:36,95dd1749b3,Nigeria,0
ftpmvay1nyg2317wy2gftpmvauhbao4t,18 - 25,Male,,Others,Ghana,2017,1,1,1,1,0,0,1,0,0,0,Yes,Ethereum,0,1,1,0,0,0,1,BTC,0,0,0,0,0,0,0,1,"Liquidity, transparency, utility and good service provision. Which I can rely on long term",,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Make the system more efficient. It looks crappy to me now with technical issues,0,1,0,0,0,0,6,10,5,6,7,6,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 12:55,8/4/20 13:02,c2c6eebf32,Ghana,0
ua0luwcfe8h00126fua0llh1qll8ll9s,18 - 25,Male,,Nigeria,,2020,1,1,1,1,1,1,1,1,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:54,8/4/20 11:56,6c63fc8bfb,Nigeria,0
gy7jjlalawlhxmo5a4kkzgy7jjlahm19,> 40,Male,,Nigeria,,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:28,8/4/20 11:32,7e8477b1e2,Nigeria,0
1dstflna7dsdkw1eds31dstfl0po59p2,18 - 25,Female,,Nigeria,,2020,1,1,1,0,0,0,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:29,8/4/20 11:31,3c7f3df50e,Nigeria,0
b292povu7dxy5etbn1w93b292pxur151,18 - 25,Male,,Others,Tanzania,2019,1,1,0,0,0,1,0,0,0,0,Yes,Bitcoin,1,0,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,is good,17,Swing Trading - under 2 weeks,,On the exchange platform,,1,0,0,0,0,0,0,0,The exchange is low liquidity.,,BTC,Is good,Nomal,Good,Good,Good,1,0,0,0,0,0,1,9,9,9,9,7,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,1,0,0,0,0,0,0,0,0,Good,8/4/20 11:20,8/4/20 11:31,a153402029,Tanzania,1
cit7fvznbrxa7qk2wucit7fvxd5vxvxc,18 - 25,Male,,India,,2020,0,0,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:23,8/4/20 11:25,31171e0f92,India,0
sqcu8da6mv9uas2m6sqcu8dcr62ojh2h,< 18,Male,,Others,Tanzani,2020,0,0,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:16,8/4/20 11:19,a153402029,Tanzani,0
82gelwv2jwe5w5m3b82gewna7i4xe63p,18 - 25,Male,,Vietnam,,2020,1,1,0,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 11:18,8/4/20 11:19,d11760d506,Vietnam,0
7amvl2cc1cdqtje7amvvx4w2ulsrgrzv,18 - 25,Male,,Others,South Africa,2020,0,0,0,0,0,0,0,0,1,0,Yes,Bitcoin cash,1,1,1,0,1,0,0,BTC,0,0,0,0,0,0,0,0,,It’s the only one I understand,80%,Swing Trading - under 2 weeks,,Online wallets (For example: Blockchain ),,0,0,0,0,0,0,0,1,I have low invest budget,,BTC,Didn’t buy any yet,Budget,Which cryptos to trade,To make sure you make profit out of it,Help out where I don’t understand anything,0,0,0,1,0,0,10,10,10,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,1,Got a friend on Instagram to sort me out,8/4/20 10:57,8/4/20 11:12,5c6e3db159,South Africa,1
6qn55wetvccyjrc96qn55wu90ydzceyk,26 - 30,Male,,Others,South Africa,2020,0,0,0,0,0,0,1,0,0,0,Yes,Ripple,1,0,0,0,0,0,0,One of Altcoins I like,0,0,0,0,0,0,0,0,,Because i believe in the vission of the project or the use case of the coin.,100,Short-term investment 3-6 months,,On the exchange platform,,0,0,1,0,0,0,0,0,I got difficulties in owning and storing Altcoins.,,Ripple,I buy bitcoin,It doesn't have diposit,Sell to bitcoin,Idont know,It should make ut eeasy and simple to access it,0,1,0,0,0,0,10,8,9,10,10,10,"I can ""Swap"" from BTC / ETH / UST to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,1,0,Is the best platform and safe security,8/4/20 10:38,8/4/20 10:59,b55b86d47a,South Africa,1
j91w55rro2147k8xpej91w5pwb8buusn,18 - 25,Male,,Others,South Africa,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 10:52,8/4/20 10:56,5c6e3db159,South Africa,0
h4qq3m9elfodepayph4qq32tof60oqa3,> 40,Male,,Malaysia,,2020,1,1,0,0,1,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 10:53,8/4/20 10:54,48b8878f61,Malaysia,0
3lsykn7e38rrg5fms73lsykn7zovjxp6,26 - 30,Male,,Others,South Africa,2020,0,0,0,0,0,0,1,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 10:36,8/4/20 10:38,b55b86d47a,South Africa,0
punbtm3c65xf9rgfky3vpunbtm37ud8g,< 18,Female,,Others,United states,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 10:06,8/4/20 10:08,f38b46f5a7,United states,0
ep4xnc5q0ym9ysrwep4xn9atom1rib00,31 - 40,Male,,Malaysia,,2018,1,1,0,0,0,0,0,0,0,0,Yes,Litecoin,0,0,0,0,1,0,1,LTC,0,0,0,1,0,0,1,0,Low fee and high liquidity,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,"More altcoin like trx,etc",1,0,0,0,0,0,10,10,10,10,10,10,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 9:04,8/4/20 9:10,b7406d0f80,Malaysia,0
55p5i83lh4232dr55p5vbq1hwntsjug9,18 - 25,Male,,Others,Kenya,2020,0,0,0,0,0,0,0,0,0,1,Yes,USDT,0,0,0,1,0,0,0,USDT,0,0,1,1,0,1,0,0,Legging,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Give low cost of trade,1,1,0,1,1,1,10,10,10,10,10,10,"I can ""Invest"" in all Altcoins.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 8:42,8/4/20 8:51,cad2ebc8bc,Kenya,0
dt60lklqgh30zxtsyxdt60l7o9nqoonf,18 - 25,Male,,India,,2020,1,1,1,1,1,1,1,1,1,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 7:40,8/4/20 7:41,6054b07878,India,0
as4b4iw0pm69l3la1as4babs66ug9ly9,18 - 25,Male,,India,,2020,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 7:37,8/4/20 7:39,6054b07878,India,0
v7n6wbtbspj4nlumvwnfv7n6vjmn3w2s,18 - 25,Male,,India,,2020,0,0,1,0,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 6:50,8/4/20 6:51,99acf3e6d5,India,0
6c12a1uvry05qhlo6c12anms0cfb4vgj,18 - 25,Male,,Others,Tanzania,2020,0,0,0,0,0,0,0,0,1,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 6:32,8/4/20 6:35,627d8ad3c0,Tanzania,0
84hdtkrmenxo74ba84hdtx8jhohg85fg,31 - 40,Male,,Others,pakistan,2019,0,0,0,0,0,0,0,0,0,1,Yes,Bitcoin,0,1,0,0,0,0,0,BTC,0,0,0,1,0,0,0,0,help me fore god name,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,btc,0,0,0,0,0,1,10,2,10,5,10,10,I can add my new Altcoin (which I create) on Remitano system.,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 6:00,8/4/20 6:09,a73673aeee,pakistan,0
b7mjgm1y0lrs8f9b7mjgmb4k4a5z9qs3,26 - 30,Male,,Malaysia,,2018,1,1,1,1,1,0,0,0,0,0,Yes,EOS,0,1,0,0,0,0,0,BTC,1,0,1,0,0,1,0,0,High Liquity,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Decrease the fees,1,1,1,1,1,1,8,6,7,5,5,5,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 5:55,8/4/20 6:00,6f95d9b31c,Malaysia,0
nssi0rd6m3bak069iconssi0zfcnspg8,31 - 40,Male,,Others,pakistan,2019,0,0,0,0,0,0,0,0,0,1,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 5:56,8/4/20 5:59,d54967bb9b,pakistan,0
ixe9pot53l333z4mvyzjd9ixe9podbab,31 - 40,Female,,Vietnam,,2020,0,0,0,0,0,0,0,0,0,1,Yes,BItcoin,0,0,1,0,0,0,0,ETH,0,0,0,1,0,0,0,0,Earn money,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,I follow remitano,1,0,0,0,0,0,8,8,8,8,8,8,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 5:22,8/4/20 5:31,41cded7f4d,Vietnam,0
u0e4x73pqwxolzb5la8sv6yu0e4x731r,26 - 30,Male,,Nigeria,,2019,1,1,1,1,0,0,0,0,0,0,Yes,Blccoin,0,0,0,0,1,0,0,LTC,0,0,0,0,0,1,0,0,If there is a lucrative investment I can make with altcoin,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Introduce a coin with standard investment strategy apart from waiting for mooning,0,0,0,0,0,1,6,8,6,6,6,9,I can add my new Altcoin (which I create) on Remitano system.,0,0,0,0,0,0,0,0,0,0,0,,8/4/20 4:09,8/4/20 4:18,b631c2a51b,Nigeria,0
9ywkbqyyzjh9ncua239ywkbqyiyn2jgi,31 - 40,Male,,Nigeria,,2017,1,1,0,0,0,0,0,0,0,1,Yes,Ada,0,0,0,1,0,0,0,USDT,0,0,1,1,1,1,0,0,If I have opportunity to access exchange loan facility,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,They should make analysis with trendy graph illustrations,1,1,1,0,0,1,9,10,10,8,8,10,"I can ""Swap"" from my fiat-currency to all Altcoins and vice versa.",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 3:34,8/4/20 3:46,e8948ff3e0,Nigeria,0
rfb67qtfa9wgl89udrfb6735k836wi6d,26 - 30,Male,,Others,Pakistan,2019,0,0,0,0,0,0,0,0,1,0,Yes,Etherum,0,0,1,0,0,0,0,ETH,0,0,0,0,1,0,0,0,Give me full information,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Give some guidance,0,0,0,0,1,0,6,5,7,6,10,6,"I can store and deposit/withdraw all altcoins in ""Remitano wallet"".",0,0,0,0,0,0,0,0,0,0,0,,8/4/20 1:00,8/4/20 1:05,4a5d698acf,Pakistan,0
natzpxmzpgvfog2zduynatzpcguirc99,18 - 25,Male,,India,,2020,1,1,1,1,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,7/4/20 23:24,7/4/20 23:28,94b033c41a,India,0
arwakhi4lxcuucgbtaarwa1b48i41otf,31 - 40,Male,,Others,canada,2017,1,0,0,0,0,0,0,0,0,0,Yes,monero,0,0,0,0,0,1,0,XRP,0,0,0,0,0,0,0,1,make credit line,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,credit line,1,0,0,1,0,1,8,9,8,7,6,5,"I can buy/sell all Altcoins at ""P2P exchange"".",0,0,0,0,0,0,0,0,0,0,0,,7/4/20 20:32,7/4/20 20:40,a8bfbe67f7,canada,0
3nylncu5zh2qe1ppq2jx3nylncj7c3q5,26 - 30,Male,,Others,Pakistan,2019,1,1,1,1,0,0,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,7/4/20 20:36,7/4/20 20:37,26fe41976d,Pakistan,0
wa1664aevq69a4y2wcwa16iu8y51fpcg,31 - 40,Male,,Vietnam,,2020,0,0,0,0,0,1,0,0,0,0,No,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,7/4/20 20:00,7/4/20 20:01,f7d4855a97,Vietnam,0
